hour_start_ct,LZ_HOUSTON,LZ_NORTH,LZ_SOUTH,LZ_WEST
2023-09-08T23:00:00-05:00,23.05,22.24,23.61,30.58
2023-09-09T00:00:00-05:00,21.12,20.34,21.76,27.49
2023-09-09T01:00:00-05:00,18.95,18.29,19.48,24.46
2023-09-09T02:00:00-05:00,17.96,17.41,18.42,22.87
2023-09-09T03:00:00-05:00,17.64,17.22,17.99,22.01
2023-09-09T04:00:00-05:00,17.73,17.2,18.15,22.36
2023-09-09T05:00:00-05:00,18.15,17.64,18.59,22.92
2023-09-09T06:00:00-05:00,18.01,17.22,18.66,24.18
2023-09-09T07:00:00-05:00,18.39,17.63,19.01,24.08
2023-09-09T08:00:00-05:00,17.76,17.41,18.05,20.41
2023-09-09T09:00:00-05:00,18.55,18.54,18.55,18.55
2023-09-09T10:00:00-05:00,22.99,22.93,23.11,23.04
2023-09-09T11:00:00-05:00,28.64,28.64,29.3,28.75
2023-09-09T12:00:00-05:00,38.15,37.32,42.41,37.44
2023-09-09T13:00:00-05:00,53.34,52.01,60.25,52.54
2023-09-09T14:00:00-05:00,72.16,72.27,82.99,72.52
2023-09-09T15:00:00-05:00,149.77,155.96,158.66,153.89
2023-09-09T16:00:00-05:00,193.8,209.01,196.29,202.33
2023-09-09T17:00:00-05:00,138.15,149.56,131.92,148.84
2023-09-09T18:00:00-05:00,161.27,173.63,132.27,177.12
2023-09-09T19:00:00-05:00,176.79,189.55,132.03,197.4
2023-09-09T20:00:00-05:00,44.18,44.57,40.44,57.42
2023-09-09T21:00:00-05:00,28.16,26.61,29.59,39.67
2023-09-09T22:00:00-05:00,26.9,25.96,27.83,34.15
2023-09-09T23:00:00-05:00,22.67,21.84,23.31,28.87
2023-09-10T00:00:00-05:00,21.03,20.52,21.44,25.53
2023-09-10T01:00:00-05:00,19.18,18.67,19.6,23.91
2023-09-10T02:00:00-05:00,18.19,17.62,18.65,23.25
2023-09-10T03:00:00-05:00,17.96,17.43,18.38,22.75
2023-09-10T04:00:00-05:00,18.08,17.43,18.61,23.71
2023-09-10T05:00:00-05:00,19.42,18.85,19.9,24.57
2023-09-10T06:00:00-05:00,18.11,17.31,18.76,24.74
2023-09-10T07:00:00-05:00,17.79,17.1,18.34,23.94
2023-09-10T08:00:00-05:00,17.3,17.19,17.4,18.3
2023-09-10T09:00:00-05:00,16.66,16.67,16.67,16.69
2023-09-10T10:00:00-05:00,18.15,18.06,18.33,18.19
2023-09-10T11:00:00-05:00,23.77,23.25,24.98,23.68
2023-09-10T12:00:00-05:00,27.13,24.7,31.87,25.95
2023-09-10T13:00:00-05:00,33.2,27.19,43.66,29.98
2023-09-10T14:00:00-05:00,40.31,32.02,55.0,36.06
2023-09-10T15:00:00-05:00,51.21,37.98,75.72,43.98
2023-09-10T16:00:00-05:00,57.09,46.27,77.57,51.62
2023-09-10T17:00:00-05:00,47.03,38.1,64.16,42.43
2023-09-10T18:00:00-05:00,63.97,56.93,77.06,61.65
2023-09-10T19:00:00-05:00,74.71,75.0,74.09,84.16
2023-09-10T20:00:00-05:00,34.86,33.59,36.3,45.71
2023-09-10T21:00:00-05:00,26.29,25.09,27.24,35.46
2023-09-10T22:00:00-05:00,23.69,22.88,24.37,31.19
2023-09-10T23:00:00-05:00,19.87,19.15,20.47,27.24
2023-09-11T00:00:00-05:00,18.64,18.03,19.18,24.77
2023-09-11T01:00:00-05:00,17.79,17.24,18.26,23.79
2023-09-11T02:00:00-05:00,17.08,16.55,17.54,22.87
2023-09-11T03:00:00-05:00,16.79,16.41,17.12,21.43
2023-09-11T04:00:00-05:00,17.24,16.96,17.48,20.43
2023-09-11T05:00:00-05:00,18.59,18.26,18.87,21.92
2023-09-11T06:00:00-05:00,22.73,22.6,21.81,25.09
2023-09-11T07:00:00-05:00,22.33,22.28,21.28,23.62
2023-09-11T08:00:00-05:00,21.48,21.48,21.47,21.5
2023-09-11T09:00:00-05:00,20.33,20.33,20.39,20.32
2023-09-11T10:00:00-05:00,21.23,20.94,21.68,19.64
2023-09-11T11:00:00-05:00,24.8,24.26,25.4,22.36
2023-09-11T12:00:00-05:00,28.44,27.99,29.64,26.14
2023-09-11T13:00:00-05:00,34.62,31.17,40.5,30.53
2023-09-11T14:00:00-05:00,45.69,40.77,56.01,41.38
2023-09-11T15:00:00-05:00,61.84,57.6,75.19,60.85
2023-09-11T16:00:00-05:00,70.45,65.2,83.74,68.13
2023-09-11T17:00:00-05:00,49.78,48.27,58.4,50.79
2023-09-11T18:00:00-05:00,49.97,50.55,54.93,54.29
2023-09-11T19:00:00-05:00,63.17,65.8,58.38,74.43
2023-09-11T20:00:00-05:00,41.11,41.32,39.23,50.37
2023-09-11T21:00:00-05:00,33.69,33.22,32.34,39.81
2023-09-11T22:00:00-05:00,26.84,25.95,27.18,34.44
2023-09-11T23:00:00-05:00,23.05,22.31,23.31,29.4
2023-09-12T00:00:00-05:00,21.2,20.69,21.18,25.56
2023-09-12T01:00:00-05:00,20.02,19.52,19.91,24.78
2023-09-12T02:00:00-05:00,19.46,18.92,19.1,23.87
2023-09-12T03:00:00-05:00,19.2,18.66,18.5,23.59
2023-09-12T04:00:00-05:00,20.06,19.44,19.28,24.82
2023-09-12T05:00:00-05:00,22.48,21.65,21.48,28.7
2023-09-12T06:00:00-05:00,24.53,23.59,23.48,31.86
2023-09-12T07:00:00-05:00,24.22,23.34,23.26,31.35
2023-09-12T08:00:00-05:00,23.04,22.65,22.04,26.27
2023-09-12T09:00:00-05:00,22.67,22.61,22.77,23.16
2023-09-12T10:00:00-05:00,24.61,24.03,24.54,24.66
2023-09-12T11:00:00-05:00,30.05,27.18,28.99,28.05
2023-09-12T12:00:00-05:00,35.63,31.73,36.31,33.33
2023-09-12T13:00:00-05:00,45.51,35.08,47.22,38.67
2023-09-12T14:00:00-05:00,54.3,39.39,57.54,43.87
2023-09-12T15:00:00-05:00,67.73,47.62,71.71,53.03
2023-09-12T16:00:00-05:00,85.32,69.35,85.73,74.24
2023-09-12T17:00:00-05:00,75.87,67.45,74.59,71.62
2023-09-12T18:00:00-05:00,66.01,64.01,61.99,71.55
2023-09-12T19:00:00-05:00,67.29,68.89,61.48,80.29
2023-09-12T20:00:00-05:00,52.15,52.53,47.55,63.07
2023-09-12T21:00:00-05:00,36.39,35.63,35.29,46.91
2023-09-12T22:00:00-05:00,31.04,29.52,31.8,43.67
2023-09-12T23:00:00-05:00,23.69,21.93,25.03,36.91
2023-09-13T00:00:00-05:00,24.05,21.78,24.46,42.79
2023-09-13T01:00:00-05:00,23.22,21.17,23.63,40.66
2023-09-13T02:00:00-05:00,22.12,19.62,22.83,42.78
2023-09-13T03:00:00-05:00,21.72,19.42,22.35,40.69
2023-09-13T04:00:00-05:00,22.5,20.51,22.92,39.48
2023-09-13T05:00:00-05:00,23.38,21.23,23.64,41.36
2023-09-13T06:00:00-05:00,28.95,26.5,28.84,48.77
2023-09-13T07:00:00-05:00,27.01,25.11,27.95,43.9
2023-09-13T08:00:00-05:00,23.8,23.0,23.85,30.79
2023-09-13T09:00:00-05:00,24.9,24.47,25.25,28.48
2023-09-13T10:00:00-05:00,25.79,25.45,26.01,28.17
2023-09-13T11:00:00-05:00,28.76,28.02,28.69,29.58
2023-09-13T12:00:00-05:00,33.98,29.21,33.27,32.51
2023-09-13T13:00:00-05:00,39.55,29.19,37.05,32.83
2023-09-13T14:00:00-05:00,43.5,32.25,41.38,36.56
2023-09-13T15:00:00-05:00,49.6,37.75,46.67,41.4
2023-09-13T16:00:00-05:00,52.64,43.61,49.99,46.96
2023-09-13T17:00:00-05:00,46.04,40.81,44.94,44.41
2023-09-13T18:00:00-05:00,43.21,43.66,41.65,53.95
2023-09-13T19:00:00-05:00,56.73,57.36,47.71,77.9
2023-09-13T20:00:00-05:00,37.89,37.0,32.87,59.07
2023-09-13T21:00:00-05:00,31.47,30.45,29.32,46.44
2023-09-13T22:00:00-05:00,25.91,24.68,26.21,37.96
2023-09-13T23:00:00-05:00,21.8,20.37,22.69,33.96
2023-09-14T00:00:00-05:00,22.21,20.47,23.18,35.93
2023-09-14T01:00:00-05:00,21.41,19.88,21.93,33.12
2023-09-14T02:00:00-05:00,20.82,19.12,21.19,34.02
2023-09-14T03:00:00-05:00,20.57,18.67,21.14,34.96
2023-09-14T04:00:00-05:00,21.59,19.85,22.01,35.19
2023-09-14T05:00:00-05:00,23.36,21.65,24.16,36.81
2023-09-14T06:00:00-05:00,27.11,25.16,27.63,42.43
2023-09-14T07:00:00-05:00,26.5,25.01,27.57,39.21
2023-09-14T08:00:00-05:00,23.45,23.09,23.77,26.78
2023-09-14T09:00:00-05:00,23.02,22.94,23.09,23.66
2023-09-14T10:00:00-05:00,23.7,23.65,23.76,24.32
2023-09-14T11:00:00-05:00,26.01,26.01,26.05,26.16
2023-09-14T12:00:00-05:00,30.33,29.05,30.61,29.78
2023-09-14T13:00:00-05:00,35.03,30.19,35.49,32.3
2023-09-14T14:00:00-05:00,33.14,30.31,35.68,32.55
2023-09-14T15:00:00-05:00,35.64,33.66,39.69,35.81
2023-09-14T16:00:00-05:00,36.92,37.41,38.7,39.41
2023-09-14T17:00:00-05:00,33.25,34.07,33.5,36.16
2023-09-14T18:00:00-05:00,35.32,36.0,30.85,43.98
2023-09-14T19:00:00-05:00,45.71,45.81,36.07,69.4
2023-09-14T20:00:00-05:00,34.92,33.84,29.24,57.6
2023-09-14T21:00:00-05:00,30.65,29.05,28.83,49.29
2023-09-14T22:00:00-05:00,26.54,24.51,26.89,43.59
2023-09-14T23:00:00-05:00,22.65,20.61,23.34,38.2
2023-09-15T00:00:00-05:00,22.4,21.29,22.2,31.93
2023-09-15T01:00:00-05:00,22.14,21.02,21.96,36.63
2023-09-15T02:00:00-05:00,22.47,21.27,22.68,38.75
2023-09-15T03:00:00-05:00,22.39,21.0,23.0,41.28
2023-09-15T04:00:00-05:00,22.91,21.38,23.58,43.71
2023-09-15T05:00:00-05:00,23.78,22.14,24.93,45.62
2023-09-15T06:00:00-05:00,28.89,27.03,29.73,52.83
2023-09-15T07:00:00-05:00,27.87,26.3,28.34,46.55
2023-09-15T08:00:00-05:00,23.81,23.58,23.62,28.9
2023-09-15T09:00:00-05:00,23.85,23.86,23.42,23.9
2023-09-15T10:00:00-05:00,23.86,23.87,23.88,24.32
2023-09-15T11:00:00-05:00,26.62,26.56,26.65,26.6
2023-09-15T12:00:00-05:00,28.69,28.69,28.85,28.75
2023-09-15T13:00:00-05:00,32.93,30.24,33.42,31.2
2023-09-15T14:00:00-05:00,35.97,36.08,38.0,36.29
2023-09-15T15:00:00-05:00,40.1,40.24,42.45,40.44
2023-09-15T16:00:00-05:00,40.79,41.3,40.99,41.63
2023-09-15T17:00:00-05:00,39.83,40.93,35.13,41.54
2023-09-15T18:00:00-05:00,42.38,43.61,32.96,47.87
2023-09-15T19:00:00-05:00,50.72,51.58,38.96,63.81
2023-09-15T20:00:00-05:00,35.15,34.31,30.68,49.97
2023-09-15T21:00:00-05:00,30.77,29.95,29.38,39.87
2023-09-15T22:00:00-05:00,26.85,25.58,27.36,37.31
2023-09-15T23:00:00-05:00,23.97,22.65,24.86,33.8
2023-09-16T00:00:00-05:00,24.43,23.64,24.93,32.51
2023-09-16T01:00:00-05:00,23.94,23.16,24.45,31.83
2023-09-16T02:00:00-05:00,23.1,22.18,23.88,32.09
2023-09-16T03:00:00-05:00,22.19,20.92,23.21,34.05
2023-09-16T04:00:00-05:00,21.64,20.38,22.75,33.5
2023-09-16T05:00:00-05:00,21.75,20.42,22.92,34.72
2023-09-16T06:00:00-05:00,23.77,22.49,25.22,49.44
2023-09-16T07:00:00-05:00,23.62,22.72,24.94,51.46
2023-09-16T08:00:00-05:00,23.16,22.77,23.74,35.5
2023-09-16T09:00:00-05:00,23.27,23.23,23.49,26.72
2023-09-16T10:00:00-05:00,23.56,23.56,23.83,25.14
2023-09-16T11:00:00-05:00,24.23,24.22,24.36,24.82
2023-09-16T12:00:00-05:00,28.05,28.05,28.15,28.24
2023-09-16T13:00:00-05:00,30.0,29.88,30.06,30.04
2023-09-16T14:00:00-05:00,29.07,28.38,29.09,29.15
2023-09-16T15:00:00-05:00,29.81,29.79,29.85,30.39
2023-09-16T16:00:00-05:00,28.99,29.0,29.1,29.73
2023-09-16T17:00:00-05:00,28.62,28.66,28.84,30.44
2023-09-16T18:00:00-05:00,40.41,39.92,40.99,46.91
2023-09-16T19:00:00-05:00,69.33,66.95,71.83,93.88
2023-09-16T20:00:00-05:00,39.92,36.91,42.96,70.79
2023-09-16T21:00:00-05:00,32.98,30.6,35.4,57.52
2023-09-16T22:00:00-05:00,30.01,27.31,32.66,56.96
2023-09-16T23:00:00-05:00,25.41,23.28,27.69,49.7
2023-09-17T00:00:00-05:00,28.46,26.67,30.12,45.34
2023-09-17T01:00:00-05:00,26.07,24.38,27.62,42.2
2023-09-17T02:00:00-05:00,24.34,22.52,26.0,41.72
2023-09-17T03:00:00-05:00,23.47,21.74,24.93,40.29
2023-09-17T04:00:00-05:00,22.87,21.38,23.93,37.69
2023-09-17T05:00:00-05:00,22.47,20.96,23.56,38.05
2023-09-17T06:00:00-05:00,23.4,21.81,24.84,39.81
2023-09-17T07:00:00-05:00,22.81,21.73,23.82,38.2
2023-09-17T08:00:00-05:00,19.91,19.72,20.08,21.95
2023-09-17T09:00:00-05:00,19.85,19.86,19.85,19.89
2023-09-17T10:00:00-05:00,21.88,21.9,21.87,21.96
2023-09-17T11:00:00-05:00,22.8,22.82,22.78,22.93
2023-09-17T12:00:00-05:00,26.4,26.43,26.41,26.54
2023-09-17T13:00:00-05:00,30.35,30.45,30.4,30.62
2023-09-17T14:00:00-05:00,31.76,31.97,31.89,32.26
2023-09-17T15:00:00-05:00,37.29,37.54,37.41,37.9
2023-09-17T16:00:00-05:00,39.87,40.22,39.97,40.78
2023-09-17T17:00:00-05:00,50.28,50.7,50.36,51.43
2023-09-17T18:00:00-05:00,104.55,104.47,105.37,113.25
2023-09-17T19:00:00-05:00,140.92,138.88,143.97,176.79
2023-09-17T20:00:00-05:00,42.68,39.4,46.13,80.37
2023-09-17T21:00:00-05:00,33.34,29.55,36.97,71.81
2023-09-17T22:00:00-05:00,28.21,25.81,30.49,54.0
2023-09-17T23:00:00-05:00,24.1,22.54,25.55,41.71
2023-09-18T00:00:00-05:00,20.25,19.58,20.87,30.11
2023-09-18T01:00:00-05:00,17.83,17.16,18.43,27.62
2023-09-18T02:00:00-05:00,16.59,15.87,17.24,26.93
2023-09-18T03:00:00-05:00,16.04,15.29,16.71,26.37
2023-09-18T04:00:00-05:00,16.02,15.3,16.64,26.11
2023-09-18T05:00:00-05:00,16.74,16.05,17.36,26.71
2023-09-18T06:00:00-05:00,19.58,18.85,20.02,28.73
2023-09-18T07:00:00-05:00,19.4,19.12,19.89,28.0
2023-09-18T08:00:00-05:00,17.68,17.92,17.8,19.34
2023-09-18T09:00:00-05:00,17.03,17.27,17.18,18.31
2023-09-18T10:00:00-05:00,17.85,18.56,18.01,20.38
2023-09-18T11:00:00-05:00,19.83,20.45,20.35,22.61
2023-09-18T12:00:00-05:00,24.59,25.9,27.55,29.69
2023-09-18T13:00:00-05:00,29.9,31.44,30.49,37.25
2023-09-18T14:00:00-05:00,35.02,36.52,35.75,42.03
2023-09-18T15:00:00-05:00,44.41,46.33,44.29,51.59
2023-09-18T16:00:00-05:00,50.17,52.12,49.48,57.23
2023-09-18T17:00:00-05:00,51.68,56.67,47.68,64.08
2023-09-18T18:00:00-05:00,64.89,65.16,63.84,75.33
2023-09-18T19:00:00-05:00,59.83,57.92,63.66,93.32
2023-09-18T20:00:00-05:00,28.93,26.81,31.4,55.73
2023-09-18T21:00:00-05:00,24.71,22.9,26.4,40.64
2023-09-18T22:00:00-05:00,20.03,18.87,21.12,30.64
2023-09-18T23:00:00-05:00,16.97,15.93,18.13,25.91
2023-09-19T00:00:00-05:00,14.7,13.89,15.48,13.94
2023-09-19T01:00:00-05:00,12.74,11.46,14.02,11.17
2023-09-19T02:00:00-05:00,8.09,7.31,8.86,7.01
2023-09-19T03:00:00-05:00,7.85,7.39,8.29,7.59
2023-09-19T04:00:00-05:00,11.47,11.0,11.89,10.88
2023-09-19T05:00:00-05:00,14.98,14.49,15.46,16.12
2023-09-19T06:00:00-05:00,18.72,18.47,18.9,19.97
2023-09-19T07:00:00-05:00,19.41,19.6,19.86,21.38
2023-09-19T08:00:00-05:00,17.26,16.77,18.14,14.07
2023-09-19T09:00:00-05:00,17.27,16.28,18.09,10.25
2023-09-19T10:00:00-05:00,20.06,18.01,20.58,12.46
2023-09-19T11:00:00-05:00,24.48,18.84,23.93,15.96
2023-09-19T12:00:00-05:00,30.0,22.6,29.03,22.94
2023-09-19T13:00:00-05:00,38.81,26.44,31.16,29.09
2023-09-19T14:00:00-05:00,41.38,28.62,31.95,32.11
2023-09-19T15:00:00-05:00,44.52,35.58,37.33,39.68
2023-09-19T16:00:00-05:00,53.29,46.04,45.32,50.28
2023-09-19T17:00:00-05:00,51.79,52.07,45.62,54.68
2023-09-19T18:00:00-05:00,63.52,66.84,58.4,69.9
2023-09-19T19:00:00-05:00,49.7,50.11,46.77,85.79
2023-09-19T20:00:00-05:00,28.75,28.85,27.56,45.05
2023-09-19T21:00:00-05:00,23.78,24.06,23.37,31.48
2023-09-19T22:00:00-05:00,21.59,21.78,21.43,27.18
2023-09-19T23:00:00-05:00,18.43,18.32,18.54,24.16
2023-09-20T00:00:00-05:00,16.43,15.44,16.97,18.2
2023-09-20T01:00:00-05:00,12.23,11.37,12.64,13.79
2023-09-20T02:00:00-05:00,9.4,8.86,9.77,12.61
2023-09-20T03:00:00-05:00,8.5,7.97,8.88,11.89
2023-09-20T04:00:00-05:00,10.63,10.06,11.06,13.35
2023-09-20T05:00:00-05:00,14.74,14.25,15.14,17.6
2023-09-20T06:00:00-05:00,18.48,18.47,18.61,23.7
2023-09-20T07:00:00-05:00,18.85,18.66,19.43,22.95
2023-09-20T08:00:00-05:00,17.46,16.83,19.29,17.29
2023-09-20T09:00:00-05:00,17.83,16.21,19.49,14.36
2023-09-20T10:00:00-05:00,21.88,18.47,22.12,17.5
2023-09-20T11:00:00-05:00,27.03,24.16,27.04,24.69
2023-09-20T12:00:00-05:00,30.04,30.15,38.12,31.15
2023-09-20T13:00:00-05:00,47.26,47.32,50.22,48.92
2023-09-20T14:00:00-05:00,63.29,63.47,65.36,65.18
2023-09-20T15:00:00-05:00,109.84,110.92,110.36,112.48
2023-09-20T16:00:00-05:00,222.97,225.96,223.92,227.31
2023-09-20T17:00:00-05:00,222.02,226.76,220.12,228.14
2023-09-20T18:00:00-05:00,499.18,513.01,475.73,524.4
2023-09-20T19:00:00-05:00,289.01,301.13,275.63,341.66
2023-09-20T20:00:00-05:00,57.18,58.89,61.41,92.73
2023-09-20T21:00:00-05:00,29.07,28.45,30.11,42.65
2023-09-20T22:00:00-05:00,24.3,23.86,24.45,31.93
2023-09-20T23:00:00-05:00,22.21,22.08,22.24,28.27
2023-09-21T00:00:00-05:00,20.28,20.16,20.36,23.43
2023-09-21T01:00:00-05:00,17.89,17.84,17.99,21.25
2023-09-21T02:00:00-05:00,16.69,16.63,16.81,19.99
2023-09-21T03:00:00-05:00,16.61,16.54,16.73,20.21
2023-09-21T04:00:00-05:00,18.12,18.04,18.22,21.82
2023-09-21T05:00:00-05:00,20.21,20.11,20.32,23.62
2023-09-21T06:00:00-05:00,23.37,23.18,23.64,26.94
2023-09-21T07:00:00-05:00,23.26,23.04,23.53,26.28
2023-09-21T08:00:00-05:00,22.51,22.51,22.56,22.7
2023-09-21T09:00:00-05:00,23.07,23.09,23.18,23.1
2023-09-21T10:00:00-05:00,23.38,23.29,23.52,23.25
2023-09-21T11:00:00-05:00,27.14,27.11,27.32,27.3
2023-09-21T12:00:00-05:00,32.14,31.75,32.98,32.28
2023-09-21T13:00:00-05:00,45.83,44.9,49.77,46.59
2023-09-21T14:00:00-05:00,52.9,48.69,58.7,52.34
2023-09-21T15:00:00-05:00,57.86,59.24,59.56,54.73
2023-09-21T16:00:00-05:00,58.24,60.86,57.91,52.71
2023-09-21T17:00:00-05:00,52.86,58.59,52.95,52.7
2023-09-21T18:00:00-05:00,65.69,68.51,63.94,77.53
2023-09-21T19:00:00-05:00,57.43,58.44,53.43,99.49
2023-09-21T20:00:00-05:00,37.74,37.74,36.0,68.57
2023-09-21T21:00:00-05:00,27.1,26.0,27.49,40.71
2023-09-21T22:00:00-05:00,27.24,26.29,27.79,35.3
2023-09-21T23:00:00-05:00,22.6,22.03,22.98,28.38
2023-09-22T00:00:00-05:00,22.3,21.86,22.68,30.33
2023-09-22T01:00:00-05:00,21.39,21.03,21.73,28.42
2023-09-22T02:00:00-05:00,20.12,19.72,20.53,27.74
2023-09-22T03:00:00-05:00,19.86,19.47,20.22,26.45
2023-09-22T04:00:00-05:00,21.01,20.62,21.37,27.21
2023-09-22T05:00:00-05:00,21.64,21.21,22.06,28.14
2023-09-22T06:00:00-05:00,25.01,24.47,25.55,32.71
2023-09-22T07:00:00-05:00,24.91,24.31,25.5,32.37
2023-09-22T08:00:00-05:00,21.77,21.64,21.91,23.27
2023-09-22T09:00:00-05:00,19.7,19.4,20.0,19.1
2023-09-22T10:00:00-05:00,19.55,18.1,21.09,16.66
2023-09-22T11:00:00-05:00,23.51,21.11,25.73,19.74
2023-09-22T12:00:00-05:00,27.25,23.51,32.37,23.45
2023-09-22T13:00:00-05:00,38.85,34.28,44.18,35.47
2023-09-22T14:00:00-05:00,51.84,46.68,60.04,48.98
2023-09-22T15:00:00-05:00,61.52,56.91,73.8,58.94
2023-09-22T16:00:00-05:00,55.91,54.28,70.37,56.32
2023-09-22T17:00:00-05:00,49.48,52.24,61.76,53.84
2023-09-22T18:00:00-05:00,69.34,74.48,77.44,92.77
2023-09-22T19:00:00-05:00,50.77,52.31,53.9,96.46
2023-09-22T20:00:00-05:00,28.96,28.31,33.96,61.18
2023-09-22T21:00:00-05:00,24.84,23.59,26.1,42.26
2023-09-22T22:00:00-05:00,23.99,23.3,24.52,32.72
2023-09-22T23:00:00-05:00,21.42,21.0,21.69,28.36
2023-09-23T00:00:00-05:00,20.35,19.97,20.85,28.78
2023-09-23T01:00:00-05:00,18.57,18.19,19.07,25.85
2023-09-23T02:00:00-05:00,17.58,17.21,18.01,26.32
2023-09-23T03:00:00-05:00,16.48,16.07,16.93,25.37
2023-09-23T04:00:00-05:00,17.98,17.56,18.44,26.87
2023-09-23T05:00:00-05:00,17.93,17.5,18.39,27.84
2023-09-23T06:00:00-05:00,16.21,15.77,16.75,25.57
2023-09-23T07:00:00-05:00,17.0,16.66,17.52,24.93
2023-09-23T08:00:00-05:00,16.64,16.51,17.27,19.14
2023-09-23T09:00:00-05:00,16.11,15.09,17.22,14.04
2023-09-23T10:00:00-05:00,19.2,17.6,20.78,15.97
2023-09-23T11:00:00-05:00,26.17,25.72,27.27,25.46
2023-09-23T12:00:00-05:00,26.07,24.17,30.35,24.13
2023-09-23T13:00:00-05:00,41.13,39.25,45.29,39.88
2023-09-23T14:00:00-05:00,56.01,55.53,60.73,55.88
2023-09-23T15:00:00-05:00,75.53,69.48,85.87,71.44
2023-09-23T16:00:00-05:00,100.53,104.13,117.27,105.35
2023-09-23T17:00:00-05:00,96.98,102.46,119.59,104.38
2023-09-23T18:00:00-05:00,142.15,148.26,152.21,164.01
2023-09-23T19:00:00-05:00,84.04,85.03,86.19,128.33
2023-09-23T20:00:00-05:00,32.32,31.72,38.71,66.27
2023-09-23T21:00:00-05:00,23.67,22.81,25.43,40.38
2023-09-23T22:00:00-05:00,25.18,24.99,25.7,34.97
2023-09-23T23:00:00-05:00,22.03,21.79,22.53,29.31
2023-09-24T00:00:00-05:00,21.9,21.5,22.31,32.07
2023-09-24T01:00:00-05:00,22.11,21.73,22.53,31.54
2023-09-24T02:00:00-05:00,20.35,19.93,20.81,31.31
2023-09-24T03:00:00-05:00,18.65,18.17,19.15,29.2
2023-09-24T04:00:00-05:00,19.83,19.37,20.34,30.98
2023-09-24T05:00:00-05:00,19.74,19.3,20.25,32.05
2023-09-24T06:00:00-05:00,18.45,17.99,18.96,29.46
2023-09-24T07:00:00-05:00,19.32,18.83,19.83,28.53
2023-09-24T08:00:00-05:00,17.97,17.88,18.08,20.94
2023-09-24T09:00:00-05:00,18.18,17.94,17.9,17.98
2023-09-24T10:00:00-05:00,22.29,21.42,21.33,21.52
2023-09-24T11:00:00-05:00,27.86,26.42,26.39,26.69
2023-09-24T12:00:00-05:00,37.82,35.82,37.53,36.21
2023-09-24T13:00:00-05:00,51.83,51.33,57.22,51.7
2023-09-24T14:00:00-05:00,70.45,74.17,83.48,72.4
2023-09-24T15:00:00-05:00,106.82,110.23,136.97,110.56
2023-09-24T16:00:00-05:00,177.95,185.17,206.55,185.12
2023-09-24T17:00:00-05:00,204.14,215.09,222.79,215.19
2023-09-24T18:00:00-05:00,281.79,296.32,273.98,315.25
2023-09-24T19:00:00-05:00,170.69,175.42,151.83,216.18
2023-09-24T20:00:00-05:00,39.64,37.39,42.21,77.48
2023-09-24T21:00:00-05:00,25.69,23.49,28.83,51.86
2023-09-24T22:00:00-05:00,27.77,26.57,29.5,43.37
2023-09-24T23:00:00-05:00,23.45,22.39,24.92,37.79
2023-09-25T00:00:00-05:00,22.13,21.38,22.76,33.44
2023-09-25T01:00:00-05:00,20.42,19.95,20.81,31.95
2023-09-25T02:00:00-05:00,20.54,20.05,20.98,30.65
2023-09-25T03:00:00-05:00,20.45,20.06,20.85,29.4
2023-09-25T04:00:00-05:00,21.57,21.27,21.9,29.39
2023-09-25T05:00:00-05:00,23.58,23.26,23.95,31.1
2023-09-25T06:00:00-05:00,28.35,27.93,28.79,36.47
2023-09-25T07:00:00-05:00,29.07,28.39,29.82,37.99
2023-09-25T08:00:00-05:00,23.85,23.53,24.51,27.08
2023-09-25T09:00:00-05:00,23.34,23.17,23.53,23.16
2023-09-25T10:00:00-05:00,26.46,25.74,26.08,25.76
2023-09-25T11:00:00-05:00,29.14,27.74,28.55,27.78
2023-09-25T12:00:00-05:00,33.8,30.31,34.84,30.47
2023-09-25T13:00:00-05:00,45.28,41.98,55.58,42.36
2023-09-25T14:00:00-05:00,57.35,52.24,67.17,52.32
2023-09-25T15:00:00-05:00,73.69,72.33,109.97,72.19
2023-09-25T16:00:00-05:00,85.85,83.01,130.12,82.87
2023-09-25T17:00:00-05:00,85.67,86.35,127.47,87.12
2023-09-25T18:00:00-05:00,131.29,132.02,163.39,140.73
2023-09-25T19:00:00-05:00,115.64,116.8,134.58,135.31
2023-09-25T20:00:00-05:00,41.27,39.83,47.11,65.54
2023-09-25T21:00:00-05:00,32.08,30.01,34.31,51.52
2023-09-25T22:00:00-05:00,27.12,25.26,28.91,44.9
2023-09-25T23:00:00-05:00,22.28,21.07,23.48,35.03
2023-09-26T00:00:00-05:00,22.85,21.04,24.52,40.66
2023-09-26T01:00:00-05:00,21.78,20.03,23.38,39.29
2023-09-26T02:00:00-05:00,21.28,19.64,22.76,37.89
2023-09-26T03:00:00-05:00,21.09,19.47,22.54,36.89
2023-09-26T04:00:00-05:00,21.56,20.02,22.98,37.36
2023-09-26T05:00:00-05:00,25.11,23.53,26.68,43.01
2023-09-26T06:00:00-05:00,32.57,30.39,34.77,53.88
2023-09-26T07:00:00-05:00,32.33,30.14,34.71,54.84
2023-09-26T08:00:00-05:00,24.45,23.92,25.12,31.19
2023-09-26T09:00:00-05:00,23.71,23.7,24.24,24.43
2023-09-26T10:00:00-05:00,25.2,24.72,25.58,25.13
2023-09-26T11:00:00-05:00,31.14,26.93,30.54,27.78
2023-09-26T12:00:00-05:00,36.64,33.16,38.73,34.33
